Text,Kategori
"""Penyihir secantik ini gue rela dikutuk jadi tokek laut""",non-bullying
"""Ya ampun kak makan apa sih kok bisa cantik banget""",non-bullying
"""Ya allah kek anak yg msh batita klo lg ngambek manyunnya begitu, gemes hahaha""",non-bullying
"""Aku udah. Dan sumpah bagus banget. Serasa liat cerita disney gitu""",non-bullying
"""lu lebih gak sopan, mukak lu kayak babi!""",bullying
"""ya Allah kenapa begitu sempurna sih ciptaanmu yg satu in""",non-bullying
"""Ragu aja cantiknya udh kek gini, gmn kl yakin yak, cantiknya kek apa, heran""",non-bullying
"""Bukan keliatan ragu, tapi keliatan cantik""",non-bullying
"""Warna yang paling bikin Raisa makin shinning itu merah, hitam, putih, pink and emerald""",non-bullying
"""Raisa pake baju merah sumpahh cantik bgttt""",non-bullying
"""Liriknya pendek tp susah di hafal pas awal awal, begitu di puter beberapa kali eh kok candu banget""",non-bullying
"""Demi apa, Kak Yaya gk pernah ngeRAGUin para pendengar lagu2 nya""",non-bullying
"""Ka yaya kalo ragu tetep secantik itu yah :"")""",non-bullying
"""Ragu aja cantik kan kak, apalagi kalau serius""",non-bullying
"""Ngga alay. Ngga muluk muluk. Natural. Sukaaaa",non-bullying
"""seru bgt gemoy, tim berkebun plus tim alam bgt niiii""",non-bullying
"""nikmatnya bisa menghirup oksigen dengan bebas ya :)""",non-bullying
"""Slide kedua mukanya mau gaya apa aja tetep cantikk""",non-bullying
"""mba isyana foto gelap2an gini aja aesthetic bgt ya""",non-bullying
"""mba isyana udah cantik suaranya bagus kompeten pula, ah sukaaaa""",non-bullying
"""Ga Taulah aku juga suka banget sama gayanya isyan""",non-bullying
"""Kangen nonton konser isyan secara lgsg, meskipun msh bisa virtual, Cuma experience-nya lebih dapat aja gitu""",non-bullying
"""Congrats ka @isyanasarasvati, terus berkarya, makin sukses… dan terus mnjd inpirasi kita semua…""",non-bullying
"""Congrats kak, kamu memang pantes mendapatkannya""",non-bullying
"""Saya berharap kak @isyanasarasvati panjang umur. Sehingga bisa jadi inspirasi untuk musisi seluruh Indonesia. Saya suka musik indonesia dengan adanya kak Isyana""",non-bullying
"""Udah cantik, rada gesrek tapi ya ini banyak kelebihannya, semangat tetap produktif""",non-bullying
"""Gatau lagi, serasa nonton wtf beneran di jkt meski virtual and thankyouu for the performance kak syan! Selalu keren dan pecah! Tak pernah sekalipun mengecewakan""",non-bullying
"""Walaupun ga pernah lihat ka isyana live beneran di panggung. Tp aku terpesona bgt ama live virtual asli keren""",non-bullying
"""yash we the fest even virtual tapi tetep keren bgt kak syann huaaa energi nya dpt bgt""",non-bullying
"""Keren banget!!! walaupun sebentar tapi mantap abis! Ditunggu karya selanjutnya ya kak! Stay safe and healthy isyana ku""",non-bullying
"""makaseh jugaa kakaaa inyeeuuuu semoga aku bisa pantang menyerah seperti kakak dan teman musisi lainnya yaaa""",non-bullying
"""Thank you juga, Syan! Seneng banget kemarin haha! Semoga setelah pandemi ini, semua rencana dilancarkan ya, Syan!""",non-bullying
"""hua seneng bgt kmrn walaupun Cuma 35 menitan tp seneng liat isyan, adaptasi kebiasaan baruku semoga bisa lebih teratur maemnya, ditunggu karya selanjutnya kaka""",non-bullying
"""senang akhirnya indonesia bisa mempunyai musisi idealis berkualitas tinggi yg masih bisa terus berkarya & diapresiasi oleh banyak orang…""",non-bullying
"""Berharap bisa menghadirkan musisi dgn genre yang lain dr yg sudah ada di industri… biar musik Indonesia lebih berwarna""",non-bullying
"""congrats kak isyan semoga semua impian-impian baiknya segera bisa terwujud aamiin""",non-bullying
"""Bener bener idola, dr musisi yang dipandang sebelah mata sampe buat label musik sendiri, congrats syan""",non-bullying
"""CONGRATS KAK ISYAN semoga karya nya apa yg dilakukan kakak sukses teruss""",non-bullying
"""ORANG INI TERLIHAT SANGAT SANGAT STRES DAN GILA""",bullying
"""Gua kalai jadi tuhan gaakan gua jadiin dia ini manusia, lebih pante ga hidup ini orang di dunia, akhlaknya gaada tolol bangsat""",bullying
"""Biasa nya aq nangis kalo lagu nya seiihh, kalo sekarang nangis karna saking bagus nya lagu nya""",non-bullying
"""definisi minat ketemu bakat ketemu kerja keras""",non-bullying
"""@vnagstn astaga si isyana keren banget ini; bisa ada musisi lokal yang selera musiknya kayak gini""",non-bullying
"""MashaAllah… udh cantik, pinter, jago nyanyi dn mainin alat musik pula neng @isyanasarasvati ngefans bener ini mah""",non-bullying
"""Gilaaaa.. gila.. gilaaaa Tangan, kaki, ekspresi, n emosi tertuang adi suatu karya yg fantastis""",non-bullying
"""Gosh, tiap kali lihat isyana mainin alat musik kaya lihat jiwanya beda. Merinding gila. Kaya kepribadiannya jadi serius bangett""",non-bullying
"""Sumpah demi allah bagus bangett kereennn merinding ak nya.. dengerin sampe abis tiba2 aja ampe netesin air mata""",non-bullying
"""aku memutuskan untuk menjadi fans isyana. gila keren banget ya, otak mereka berdua bisa berfungsi dg menjalankan perintah ke tangan dan kaki, di waktu bersamaan""",non-bullying
"""AMZING ISYANAA!! Jujur aku amazed banget dengan skill dan minat Isyana dalam bermusik. Ga Cuma bernyanyi tapi main alat musik pun jago banget""",non-bullying
"""paling ngiri liat orang keren maen alat musik dan dalem banget nikmatin permainan sendiri""",non-bullying
"""Sampe ga bisa berkata2 lagi buat isyana, sangat2 sempurna org ini""",non-bullying
"""Inimah bukan main alat musik lagi. Olahraga jari dan kaki ini mah""",non-bullying
